Group,POE10,POE12,POE11,POE13,POE14,POE15,POE16,POE17,POE18,POE19,POE20,POE21,POE22,POE23,POE24,POE25,POE26,POE27,POE28,POE29,POE30,POE12.ISOSORBITAN,POE13.ISOSORBITAN,POE14.ISOSORBITAN,POE15.ISOSORBITAN,POE16.ISOSORBITAN,POE17.ISOSORBITAN,POE18.ISOSORBITAN,POE19.ISOSORBITAN,POE20.ISOSORBITAN,POE21.ISOSORBITAN,POE22.ISOSORBITAN,POE18.SORBITAN,POE19.SORBITAN,POE20.SORBITAN,POE21.SORBITAN,POE22.SORBITAN,POE23.SORBITAN,POE24.SORBITAN,POE25.SORBITAN,POE26.SORBITAN,POE27.SORBITAN,POE28.SORBITAN,POE29.SORBITAN,POE30.SORBITAN,POE31.SORBITAN,POE32.SORBITAN,POE33.SORBITAN,POE34.SORBITAN,POE35.SORBITAN,POE36.SORBITAN,POE13.C16,POE14.C16,POE15.C16,POE16.C16,POE17.C16,POE18.C16,POE19.C16,POE20.C16,POE21.C16,POE22.C16,POE23.C16,POE24.C16,POE25.C16,POE26.C16,POE27.C16,POE28.C16,POE29.C16,POE30.C16,POE31.C16,POE32.C16,POE33.C16,POE34.C16,POE35.C16,POE36.C16,POE38.C16,POE37.C16,POE39.C16,POE14.C18,POE15.C18,POE16.C18,POE17.C18,POE18.C18,POE19.C18,POE20.C18,POE21.C18,POE22.C18,POE23.C18,POE24.C18,POE25.C18,POE26.C18,POE27.C18,POE28.C18,POE29.C18,POE30.C18,POE31.C18,POE32.C18,POE33.C18,POE34.C18,,,,,
0,373637.031,482723.219,447884.344,418013.125,238241.234,231207.619,146400.066,130650.766,31739.383,33641.809,40452.348,30652.121,37716.848,35307.406,34148.629,39611.266,40819.051,36339.164,34419.102,25770.566,15434.611,9338.565,22339.84,31347.303,42287.93,48506.984,42436.543,31634.889,27806.367,13959.939,11013.319,7467.252,11893.519,23743.527,36273.672,78105.336,148018.891,222125.719,294100.25,388725.594,429084.406,398278.031,366501.844,270794,223993.391,181781.453,139793.313,97659.117,67018.258,37971.449,25865.939,0,0,0,0,0,0,0,0,0,0,7727.441,8083.424,7680.469,7868.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7671.049,9263.013,11338.555,13343.218,9889.031,13608.978,13307.985,10887.279,7378.629,0,0,0,0,0,0,0,,,,,
0,440062.219,725954.563,600547.5,606471.188,366323.313,220078.542,132696.647,84935.414,25176.986,23514.031,22401.434,16552.023,18027.381,18727.703,17902.301,18549.207,18537.557,16540.043,16540.063,10162.437,10490.692,0,0,9196.793,9756.321,14048.186,16184.677,10536.291,14126.204,10568.319,9395.644,7546.898,0,10138.83,13076.651,24679.43,40948.824,53948.844,65938.508,72000.586,76222.852,61058.086,52001.609,37415.34,30790.732,23599.236,18424.846,13573.192,9707.949,7027.593,0,0,0,0,0,0,0,0,8301.004,0,0,0,8133.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7109.619,7993.287,8338.467,9282.084,11186.073,9231.806,11897.017,13148.772,9451.254,10602.706,0,0,0,0,0,0,0,0,0,,,,,
1,208083.797,204893.109,235950.938,170335.469,113143.984,76613.154,56039.955,42123.272,16208.514,15426.404,18476.252,18295.316,14901.601,14285.779,10081.521,14566.606,15848.437,11497.041,12487.089,11036.091,11880.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10681.231,21177.293,25836.988,32168.232,38642.672,34194.02,30789.607,20599.512,12710.767,9021.712,7128.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7331.78,0,10746.716,7899.378,10665.933,10536.368,9673.755,8544.977,0,0,0,0,0,0,0,0,0,0,,,,,
0,187703.141,200073.516,185681.563,196518.031,160961.344,150029.334,129781.659,99134.338,33552.367,31691.713,33048.168,32115.219,40185.387,48517.125,62916.191,85709.063,115642.414,127095.164,140459.016,94733.406,60143.43,0,0,7872.961,10073.002,9329.563,10849.096,0,0,0,0,0,0,8567.365,13900.186,29156.732,48435.672,70480.492,81753.414,103956.656,105768.828,96978.68,86632.672,64745.434,57315.391,38223.492,31790.426,21572.795,16618.164,10143.473,0,0,2007.767,0,0,9107.695,9127.936,14324.222,13850.812,14934.521,12866.224,12540.188,10262.616,7203.682,8948.337,0,0,0,0,0,0,0,0,0,0,0,0,0,7331.799,21110.729,26152.803,36016.887,36019.84,40971.852,38581.238,41914.824,37033.273,31303.762,27994.496,17589.84,14576.062,12337.712,0,0,0,0,0,0,0,,,,,
1,424447,373784.844,467551.875,340909.375,252101.094,175840.594,130700.471,102793.385,30872.041,39571.219,31564.381,19892.838,20570.039,15608.267,17042.121,12315.199,14753.662,0,11431.173,0,7905.379,21487.939,31506.551,47429.93,41333.957,47437.973,37692.141,19208.381,16799.941,9224.459,0,0,75648.547,143891.25,183353.281,310335.781,490637,590688.438,624267.5,671845.688,557567.25,417620.094,284795.75,187333,106579.961,69501.719,46093.082,25706.621,15503.038,9101.873,0,8882.775,0,0,0,0,0,0,7296.596,0,7875.8,9136.766,0,10356.406,7967.24,7383.521,0,0,0,0,0,0,0,0,0,0,0,0,0,8290.235,11331.354,15015.855,20226.668,20521.891,26042.404,30315.166,30264.807,30995.922,29572.814,26862.34,20670.715,18382.93,12892.305,11874.031,0,0,0,0,0,,,,,
1,122495.688,103661.773,113522.273,106010.883,91741.898,68149.002,56761.09,45506.027,19890.551,20428.693,23383.109,16731.18,14672.569,13606.992,14478.839,14285.325,14033.382,13507.536,12980.066,11263.813,8261.455,0,0,0,7545.95,8171.774,9330.896,7261.108,0,0,0,0,0,0,0,0,14684.118,20047.645,24080.234,26610.344,26501.916,26203.336,20948.969,19802.137,14883.836,12846.724,9723.416,0,0,0,0,0,0,0,0,8514.666,11950.932,16557.061,26968.775,32176.309,32970.996,38432.863,37684.418,38849.664,38709.871,29000.02,24967.137,22817.666,17897.521,12652.585,9106.275,7527.947,0,0,0,0,0,0,0,14680.774,26709.684,44446.602,53986.109,72748.508,87753.586,107076.047,122124.148,117906.523,121131.781,118099.297,108906.148,97670.586,70070.375,56261.355,40509.207,32643.029,20828.23,15438.541,10451.932,,,,,
0,217571.672,247719.156,218138,220561.828,177709.391,157395.264,137711.207,171857.754,70670.18,94454.797,137014.594,121211.148,169118.141,173194.031,180639.531,169480.672,167945.281,139679.594,92152.773,84404.57,63244.273,0,0,0,0,8087.549,0,0,0,0,0,0,0,8521.76,12238.146,21882.406,33393.324,53137.039,58398.816,62322.582,58956.262,48150.715,35813.813,27662.445,18349.922,10656.189,7517.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8683.128,8598.425,12552.332,13238.422,16826.6,16968.426,18006.27,18939.393,15208.117,12318.916,12294.827,8932.521,7024.732,0,0,0,0,0,0,0,,,,,
0,1624670.375,1909567.875,2045617.5,2013949.125,1497761.25,1224237.172,958936.719,829507.844,279328.375,243406.031,205146.281,128557.914,84193.117,65758.805,46064.746,50233.371,39656.109,23681.744,33382.859,17274.691,25230.648,70241.609,160428.781,267539.031,357517.844,378908.844,370079.375,194641.891,226044.594,124998.758,62742.203,50940.887,187192.438,308554.344,506618.375,891046.813,1448501.625,2217802.75,2732250,3351080.25,3436305.75,2942643,2517712.75,1802097.375,1417148.75,947208.438,751321.813,495201.344,329671.125,221190.859,141770.953,0,2746.993,11019.618,15853.163,22712.215,29447.602,49995.609,64520.418,84533.297,98246.016,122311.945,127562.109,137019.922,144749.25,120999.055,113805.391,100220.852,99370.461,80250.609,75405.813,56836.309,42919.668,33192.805,25949.172,14074.539,17317.576,10122.917,10813.268,34358.816,48016.719,82073.984,105117.875,158055.734,208702.031,275624.219,318993.344,361314.656,380995.844,421297.531,370688.375,363699.281,306506.156,274637.688,236833.875,208730.922,178954.734,143369.141,103796.344,,,,,
0,1422107.625,2156532.75,1763013.5,1982433,2146874.25,1577290.453,1428258.5,1418607.75,507201.531,603828.313,602813.438,531769.188,772262.938,725076.125,831881.563,908466.25,1017953.938,891839.375,863228.5,505925.906,409748.219,47948.398,88222.594,102511.273,140768.922,113613.328,104956.211,106890.047,82250.672,44229.484,36382.66,20605.049,88093.438,135900.344,268249.063,552815.75,964013.563,1388110.375,1688660.625,2013115.875,1994177.25,1645961.625,1380777.25,961454.625,740051.375,516623.406,384193.938,234134.938,159094.266,81863.266,57090.141,0,0,0,0,0,0,0,0,9332.549,9358.973,0,0,0,7252.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10318.523,13699.52,16105.06,17616.988,18429.537,22980.99,31939.961,41086.469,42347.547,35101.223,20322,0,0,0,0,0,0,0,0,,,,,
0,100702104,76589768,88586576,59083084,32299808,14543035.38,7946197.25,5197693.25,1394183.875,900612.625,802715.563,502913.625,321631.781,207673.422,107411.625,91643.219,63355.926,39527.863,30067.867,10752.904,11346.974,17076.773,45580.406,69730.469,88843.719,83279.039,78062.336,79176.922,69872.758,40513.523,34168.707,27411.98,88894.336,122814.477,159773.375,285368.594,455775.594,578658.375,681028.5,765550.625,773030.063,709214.625,592653.375,434795.656,342733.094,254842.516,187497.578,125933.492,90674.805,62236.93,40369.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8912.022,0,8950.224,9681.277,10681.036,8144.822,8989.759,11895.035,7274.395,0,0,0,0,0,0,0,0,0,,,,,
1,249283.953,376177.906,296241.906,372616.063,396768.719,292515.614,241362.743,238133.757,75481.961,61237.965,63358.887,38030.07,36562.805,26558.881,15252.781,20890.672,15923.798,7335.826,8074.645,0,0,23998.807,46125.211,53066.539,69385.68,84531.344,100693.453,60241.867,66376.867,38066.855,31276.883,18291.271,19685.383,34342.262,62280.043,143348.828,273273,436269.813,583569.25,746686.688,781036.625,716981.5,670546,525815.563,404620.063,330844.969,236593.578,156440.672,110396.688,74614.461,56640.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7502.904,8357.991,10880.855,9942.165,7580.769,0,0,0,0,0,0,0,0,0,0,,,,,
1,168588.266,176763.719,165806.297,155238.391,119858.078,103325.697,78847.068,69310.477,23371.125,29530.992,26071.291,19487.943,16134.629,14908.043,11620.98,12127.586,11432.515,7449.871,8371.718,0,0,0,8002.083,13093.672,18755.967,17540.5,21377.582,12723.226,14591.316,9087.394,0,0,0,12151.977,11202.743,31730.064,51183.531,84410.758,103166.031,134358.641,134802.078,130052.641,110511.016,96546.656,72829.672,66963.438,52629.637,39991.941,22965.695,24507.607,12501.419,4510.932,0,0,7338.369,8424.445,9404.696,11702.77,18760.994,19293.482,18774.559,17724.41,15647.39,16382.728,12763.646,10478.467,8792.038,0,0,0,0,0,0,0,0,0,0,0,0,12929.917,14719.563,18941.879,19028.863,22847.895,27345.541,26860.266,27487.094,27448.199,24812.094,22722.164,18806.299,18568.127,8859.159,10094.092,0,0,0,0,0,,,,,
1,571374.563,637075.063,592084.375,555576.313,482390.094,448248.695,383084.165,393473.406,144310.516,156773.516,127093.352,90921.633,92358.258,63743.508,74587.492,82176.164,118684.516,99298.891,159526.875,138075.656,150408.984,44987.266,122300.836,141071.453,229771.219,335506.75,274670.969,223460.891,288855.156,178010.906,128052.266,98461.563,87972.867,117401.352,159439.109,304988.656,502727.313,753735.313,902776.875,1188112.125,1242194.25,1262593,1131613.375,930219.75,763034.75,620889.938,497147.5,358498.406,267171.438,195572.859,145840.031,0,0,0,0,0,0,0,7423.019,0,7488.845,8401.5,7611.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8191.852,11184.793,11532.252,16200.923,19171.215,20135.053,27091.805,28287.537,21895.973,22458.779,21577.852,17205.189,12956.227,11255.851,0,0,0,0,0,0,,,,,
0,171684.719,271211.625,245211.172,331483.125,224938.25,202358.301,157166.266,143561.672,53052.789,53823.109,43692.398,24595.201,22366.621,16096.495,17802.467,17120.672,14394.294,10182.441,11377.096,0,0,13761.516,25854.504,37646.129,49908.785,49797.008,63065.176,35941.188,43643.793,25882.557,17453.887,12440.883,67416.102,124378.219,149703.453,264774.438,337157.281,390906.281,459087.031,537417.188,523670.969,480776.75,397324.844,294125.844,223512.266,163832.344,119572.852,83287.117,60218.879,41118.566,27993.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8389.242,7026.955,9966.998,8904.229,10278.797,9777.373,11436.972,8990.019,9172.354,0,0,0,0,0,0,0,0,0,,,,,
1,1077806.625,849685.625,1047650.313,551901.813,273464.469,132226.309,77685.325,68101.174,21894.035,22807.143,22920.875,17757.658,16462.385,14855.924,13110.594,14788.386,11940.773,8880.396,8154.703,0,0,0,7208.459,8336.331,11527.522,10287.975,11959.474,9823.282,8010.897,0,0,0,0,0,8639.423,15726.068,30203.506,43140.426,56005.758,70014.164,72106.359,66672.617,59800.941,44723.113,33038.824,27806.912,20316.646,15940.818,8468.698,7557.396,0,12645.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9800.147,17394.195,21760.977,30289.508,33326.125,32195.838,37838.102,36601.199,35208.438,31471.008,29827.744,19221.309,15524.618,11629.559,9243.727,0,0,0,0,0,,,,,
0,77350.945,78495.844,80460.422,84345.195,76279.656,59314.675,42001.812,37067.838,18292.908,18100.01,18930.361,12878.35,12535.296,8392.487,10809.86,9898.649,8908.143,9265.324,7461.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9118.085,18586.293,20067.498,29266.99,27731.279,27061.801,24751.703,16243.37,14004.697,9293.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7697.664,12930.267,12432.2,16651.219,14037.148,12166.271,11445.078,11509.707,10242.123,0,0,0,0,0,0,0,0,0,,,,,
0,189477.766,202007.688,176279.016,194079.781,156406.531,129345.563,110455.84,82427.908,38085.715,43373.227,43125.914,27670.357,34242.672,31938.947,31883.816,32406.123,34705.938,27946.604,27839.348,19481.455,15994.218,0,0,0,0,7697.714,0,0,0,0,0,0,0,8503.121,15188.243,30669.992,46608.707,65474.969,78512.031,82708.555,72256.734,61820.859,49364.785,34403.875,18104.209,15640.855,8684.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8302.685,7850.699,9260.028,7398.377,7667.723,7232.665,0,0,0,0,0,0,0,0,0,,,,,
1,13472596,12208945,14124097,7587101,3495072,1342963.531,693654.016,312393.446,77704.656,58387.168,36040.113,28783.418,21060.064,15406.212,13439.607,11079.962,8627.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7462.474,7273.099,19145.229,29005.813,54019.734,65838.125,76310.992,82065.469,71941.477,56825.547,39681.293,26920.359,18536.848,11583.555,8626.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7779.99,0,0,7482.027,0,0,0,0,0,0,0,0,0,,,,,
0,331037.156,614071.125,460107.5,691548.5,596190.188,430299.614,343228.078,311505.516,88835.398,81321.938,63252.141,32437.154,37641.164,31806.994,26283.711,26449.846,23639.26,12832.805,18660.6,0,10453.902,42456.199,68868.055,93822.555,110106.109,117488.375,114679.305,82446.516,69596.695,31984.701,18734.709,17861.137,54812.699,110808.406,162622.813,366638.625,629288.188,866248.938,957444,1072478.625,1059135.375,1008741.75,832540.063,607182,464896.281,320533.031,247402.75,153370.016,113643.813,71213.281,45867.715,0,0,0,0,0,0,11467.272,11332.245,11731.102,14302.601,15062.356,13565.383,13888.152,14236.836,14641.297,10038.292,9391.36,7458.518,0,0,0,0,0,0,0,0,0,26324.916,78199.695,131626.063,163911.625,195214.469,226756.859,272952.438,280677.219,284847.656,259030.906,233273.266,196272.281,161072.594,123888.078,77739.305,57837.531,42546.219,29807.883,22950.609,15369.525,8119.25,,,,,
1,80300.859,143770.406,105354.047,124962.656,112696.148,107405.256,96555.158,97254.783,36429.199,39913.625,42729.316,30053.723,38744.422,35704.859,34240.414,39451.547,43469.121,34141.344,37646.641,30320.625,22773.432,8206.743,18100.328,24694.045,32838.324,25710.006,18127.146,23497.234,17221.613,12402.362,0,0,18487.324,31517.973,36973.527,66942.586,112704.703,148290.094,180955.203,193854.453,209028.234,171821.031,136485.125,109290.688,80086.211,58540.539,41568.301,29167.701,23257.215,13022.172,10955.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565.78,0,7941.201,8236.864,7920.961,7142.592,8828.555,11055.014,0,7558.016,0,0,0,0,0,0,0,0,,,,,
0,838804.125,1006331.688,988231.5,849639.938,564833.563,467537.227,268720.813,227610.649,72237.617,82199.719,98211.016,78074.672,91557.063,86509.305,76595.453,62452.723,51165.75,31826.014,31200.768,19109.857,21159.758,25078.717,80249.516,108363.492,103791.813,132320.516,113692.758,98996.578,68879.039,51646.672,32197.344,22413.912,31845.188,76633.516,126373.867,280438.313,474616.781,765631.625,993803.063,1241733.25,1349009,1302895,1164518,878334.25,708211.75,514922.844,368026.656,268906.031,194835.422,123238.039,85656.078,0,0,0,0,0,0,0,0,0,7355.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7844.987,10556.173,10632.806,11363.608,14532.587,13923.923,13445.145,12509.43,12139.272,9331.98,7333.584,0,0,0,0,0,0,0,,,,,
0,30730360,60412936,47665048,65215984,57661212,54210866,46782065,37646041,15746612,17619178,16737793,16996588,19153312,20319212,21427696,23133334,24761808,23200010,22608864,20943044,20235144,0,0,0,0,0,0,0,65874.063,0,0,0,0,0,13730.647,20418.467,43400.516,53642.855,71291.203,64397.637,76216.688,38806.555,40981.105,15789.229,16857.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7157.246,9588.113,7892.993,0,0,8507.811,8584.183,8050.736,0,0,0,0,0,0,0,0,0,,,,,
0,5697723.5,9108624,7332439.5,10084052,6969095,6370754.125,6026124.625,6958909.5,2911102,3690085.5,4274639.5,3944063.25,5619924.5,6099592.5,6922564,7634589,7603297.5,7065125,5065644,5230710,5497393.5,0,15189.117,17609.959,15987.14,24964.164,12025.546,13658.631,11143.321,0,0,0,8346.419,12090.441,33377.91,34924.484,161076.297,224397.641,303598.906,351415.063,381564.281,358542.531,285468.813,229143.688,162478.375,134474.578,87521.648,64668.996,40104.531,25600.219,19029.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9502.695,10099.387,9314.075,7534.304,7890.481,7180.927,0,0,0,0,0,0,0,0,0,,,,,
0,210788.844,202305,220569.188,123214.531,87672.547,57476.642,31399.935,21252.555,12999.317,12399.43,14542.091,11921.61,0,8690.946,9679.769,7013.71,8690.726,7847.398,9580.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11595.69,12998.91,16994.293,17977.836,15509.492,13407.199,11859.926,8347.5,7003.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8680.84,7369.303,7689.623,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,3683516.5,7329720.5,5206939.5,6850972.5,8098901,6441856.375,7914852.75,7280816.25,3490920,4080129.5,4801442,4376222.5,6443287,7651166,8637935,9433907,10358408,10270216,8347449.5,8702428,7223204,335880.875,704403.375,1101116.75,1845327,1619179.25,1601075.625,1358866.375,1528595,1089070.125,628592.75,422120.656,96826.273,210517.719,343944.031,723725.188,1359824.125,2355581.5,3061540,4226073.5,5389012.5,5273555.5,4810186.5,4045219,3271831.25,2721805.25,2200878.75,1594336,1244465.125,939788.813,718446.188,0,0,0,0,0,0,0,0,8881.938,8601.021,12135.076,14021.567,11615.136,12035.427,9124.354,9217.414,7323.185,0,0,0,0,0,0,0,0,0,0,0,0,12232.033,15093.343,18110.096,22733.82,25642.67,30799.637,32633.346,32383.293,33311.551,35084.969,30211.953,29556.061,19796.893,18906.99,15635.183,12105.833,10707.498,7165.691,0,,,,,
1,52314.992,46082.457,48168.414,44881.883,46544.141,31009.313,21643.297,24706.447,10885.538,12918.432,14481.182,7023.259,8036.782,0,7210.248,7531.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7891.678,7006.001,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,3213852,6166564,4531707.5,6371949.5,4937343.5,3268755,2309605.688,1815139.063,430349.625,316469.5,301393.313,188241.234,146970.984,128709.906,118443.906,123970.18,110567.039,75314.547,89768.195,55080.379,56443.074,18656.32,27411.605,53431.703,71266.078,71779.211,64654.934,37600.648,43091.328,22910.248,19187.363,10786.337,14126.657,23865.809,55117.957,121563.773,247628.484,374399.594,501769.125,633113.688,717508.75,706575.438,634689.375,503132.406,410768.156,325737.688,262486.219,165202.391,120424.578,79884.039,53741.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9102.71,9283.743,7641.367,7735.936,10133.699,13623.692,7797.208,8757.104,0,0,0,0,0,0,0,0,,,,,
1,74566.898,81226.844,76142.797,67978.273,68329.516,61359.404,43372.666,31379.811,16743.648,22711.895,21750.281,16488.301,14685.646,8685.672,10413.266,9963.899,8198.599,0,7549.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7167.463,13026.157,19299.85,27078.713,31746.215,36342.324,38650.043,35451.313,26723.074,16682.154,13293.604,8596.581,0,0,0,0,0,0,2228.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11479.995,7822.95,8992.521,11029.041,11023.257,10149.413,8325.86,7646.237,8068.725,0,0,0,0,0,0,0,0,0,,,,,
0,49043.043,56342.98,50710.41,45994.281,52586.684,34993.246,33867.736,25631.588,12507.155,15654.005,17800.857,12240.339,10826.186,10545.708,9450.154,9008.787,7577.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7032.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948.038,13363.927,14936.293,17797.09,18304.262,16035.331,14169.394,12118.749,11083.14,0,7671.923,0,0,0,0,0,0,0,,,,,
0,34582.684,39739.785,41395.859,48422.996,53996.426,36809.914,36889.728,30916.481,10977.576,14440.243,10575.41,9118.66,0,0,0,0,0,0,0,0,0,0,0,0,7163.676,7562.504,0,0,0,0,0,0,0,0,0,9381.818,17049.373,22517.945,28688.301,29887.391,32016.291,30600.012,27032.787,20182.945,15817.485,9625.307,9196.407,0,0,0,0,4063.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8467.585,7677.21,0,7879.711,0,0,0,0,0,0,0,0,0,0,0,,,,,
1,8230063,6925619.5,8453598,4569833.5,2225268,1001992.656,554231.359,358817.688,94591.68,96091.445,75341.75,45643.773,52331.727,53124.422,38133.266,50758.484,37929.43,39411.152,37139.047,27126.535,18080.209,15556.321,44207.27,47244.727,74131.266,68183.891,76596.625,51217.039,61905.785,37371.926,23587.928,20203.516,20504.926,36788.406,55047.27,109578.594,188803.359,288950.094,391828.5,482152.875,542648.5,571117.688,507179.875,409030.406,339745.906,264124.844,199448.063,141534.953,117355.688,77113.555,57618.684,0,0,0,0,9787.854,11482.427,12694.884,18003.963,19048.23,19720.834,19419.012,19793.506,19458.156,15209.903,11306.925,9787.338,7357.923,0,0,0,0,0,0,0,0,0,0,0,9896.724,15210.698,21979.217,22667.164,30166.504,33820.066,42135.738,42766.168,35276.332,31028.336,29822.205,21349.367,21500.932,10992.483,9391.257,0,0,0,0,0,,,,,
0,958170,1158782.5,1206657,748003.938,461821.594,270527.893,130135.215,91208.402,22733.359,27029.307,24387.715,17022.865,15806.744,15144.507,16909.377,17240.648,17681.711,14886.798,15676.704,10715.165,7964.372,0,8116.258,7497.065,12206.28,12737.615,9886.495,8321.385,0,0,0,0,0,0,9824.126,25303.607,42479.238,65378.086,78624.93,94690.789,95376.945,91429.438,76746.523,60656.418,45597.535,31884.301,21310.545,14719.022,10415.925,7204.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7183.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,786123.938,852392.875,834825.188,691961.438,651616.688,467000.906,458361.133,384549.5,153380.641,160549.078,158062.781,133627.469,186935.594,199818.438,224825.672,238277.938,244427.578,233810.203,225119.375,199559.938,164155.219,0,10277.59,11161.479,17136.436,14486.061,17356.186,11191.87,8687.226,0,0,0,0,7203.458,8797.061,20231.717,34575.238,47891.98,66611.133,78723.086,91849.961,77881.969,75850.969,61674.535,53133.859,39040.824,34562.512,23666.002,17394.518,11962.397,0,0,0,0,0,0,0,0,0,8420.803,8243.868,10683.447,9619.596,8936.941,0,7679.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11933.634,14673.964,14552.096,20828.814,20018.176,22163.088,20847.773,28452.363,24505.133,21753.164,20054.26,18516.9,13117.66,10633.577,10057.79,0,0,0,0,,,,,
0,180652.438,166270.953,183695.719,128697.023,81789.109,53264.893,36766.574,24728.189,9594.765,12995.357,12975.361,7963.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7343.608,13305.861,20777.664,29181.682,31042.729,31402.174,29169.4,23564.68,18576.998,13301.977,7625.214,0,0,0,0,0,0,0,0,0,0,0,10868.091,14355.468,20801.443,28824.971,32928.719,35188.664,36585.098,36938.273,36106.098,31819.221,27498.119,20814.434,19131.223,14306.677,10493.665,8560.256,7707.428,0,0,0,0,0,0,9195.144,13606.302,27112.26,33344.563,55076.512,61923.977,75839.617,84642.32,102480.602,98240.227,100482.633,92576.945,80453.391,65464.777,51680.453,37053.879,32581.021,24688.586,15922.931,11454.277,,,,,
0,71785.484,123833.93,103346.484,109539.508,104222.406,66321.893,54452.406,47455.184,17607.883,15567.673,16578.154,8570.017,0,0,0,0,0,0,0,0,0,0,12197.635,12174.149,18818.77,13870.748,15384.783,8804.965,9216.915,0,0,0,13213.767,27518.178,38833.227,62174.477,85837.688,110878.641,117345.648,117520.828,106572.234,79196.039,55051.719,40837.414,21903.096,19670.742,10406.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
